event_timestamp,registration_timestamp,inapp_size
1610347713,1610338693,100
1610347926,1610338693,100
1610347092,1610338693,100
1610347158,1610338693,100
1610347500,1610338693,100
1610347863,1610338693,100
1610347871,1610338693,100
1610347427,1610338693,100
1610347462,1610338693,100
1610347468,1610338693,100
1610347686,1610338693,100
1610347692,1610338693,100
1610342035,1610340511,5
1611878612,1611539062,3
1612192386,1611539062,3
1610417758,1610341522,10
1610417223,1610341522,10
1610417360,1610341522,10
1610390757,1610341814,1
1615001683,1610342161,5
1617323445,1610342161,10
1610414183,1610342586,5
1614989371,1610344428,5
1614989396,1610344428,3
1610351460,1610347720,1
1611414304,1610347862,5
1610349784,1610348297,5
1610580404,1610348576,3
1610797575,1610348576,3
1610355251,1610349632,3
1610633900,1610351065,5
1610633756,1610351065,10
1610963222,1610351065,5
1610432002,1610351130,3
1610432065,1610351130,10
1610432398,1610351130,5
1610373168,1610351346,3
1612608548,1610352012,50
1610787032,1610352664,3
1611487713,1610352664,5
1611157063,1610352680,10
1610424564,1610353768,5
1610446658,1610353768,10
1610446777,1610353768,1
1614764606,1610354073,5
1615092807,1610355742,5
1616738641,1610355742,5
1616907752,1610355742,5
1617008064,1610355742,10
1617022716,1610355742,3
1614393068,1610355742,3
1614394390,1610355742,5
1617022977,1610355742,10
1616938472,1610355742,3
1617190953,1610355742,3
1611450338,1610356419,3
1611450483,1610356419,5
1611451130,1610356419,5
1611450604,1610356419,5
1614397769,1610356419,3
1614397902,1610356419,5
1614716385,1610356419,1
1610634713,1610356439,3
1610634506,1610356439,3
1610984494,1610358055,3
1611152580,1610358055,5
1610359224,1610358087,5
1611084776,1610360098,1
1610612653,1610360397,1
1610612680,1610360397,1
1610386710,1610360278,3
1610422603,1610361435,3
1610675591,1610362598,1
1610364338,1610364006,1
1610366344,1610365197,5
1610365989,1610365197,10
1610696891,1610365070,3
1610802582,1610365197,5
1617423261,1610369610,20
1617423302,1610369610,20
1610668859,1610369748,10
1610382032,1610371755,3
1610382441,1610371755,1
1610382065,1610371755,10
1610977053,1610371908,10
1610977072,1610371908,5
1610977187,1610371908,5
1610977099,1610371908,3
1610977130,1610371908,5
1611493115,1610371908,1
1610966023,1610371908,1
1611492429,1610371908,1
1610695971,1610372918,3
1610375489,1610373797,5
1610395604,1610373710,3
1617121528,1610374085,1
1614361489,1610374085,1
1614408390,1610374085,3
1614354420,1610374085,1
1616917576,1610374085,5
1616237172,1610373999,5
1610376713,1610375206,5
1610382412,1610375206,5
1610657723,1610375206,3
1610383201,1610375206,1
1610383458,1610375206,3
1610461147,1610378127,5
1612271719,1610378531,5
1610792283,1610378603,3
1616286091,1610378957,3
1616285108,1610378957,3
1616340253,1610378957,5
1616459931,1610378957,1
1610933126,1610379108,1
1610383317,1610379106,5
1610385244,1610379472,3
1610563032,1610379781,3
1610563057,1610379781,5
1610388139,1610379781,10
1610388413,1610379781,5
1611364612,1610380016,3
1611364651,1610380016,5
1612299620,1610380016,5
1612299645,1610380016,3
1612759259,1610380016,20
1610517306,1610380016,10
1611364497,1610380016,10
1612156307,1610380016,10
1616010507,1610379987,1
1614003133,1610380529,10
1614164555,1610380529,3
1612114546,1610382158,5
1612200192,1610382443,1
1610185011,1609727894,5
1610477556,1610385025,3
1610386211,1610385025,5
1611935011,1610385025,20
1617009707,1610385025,5
1612541664,1610385025,10
1613318886,1610385025,5
1614869500,1610385025,5
1617009931,1610385025,10
1611854214,1610385025,3
1612540192,1610385025,5
1614346226,1610385025,5
1613321292,1610385493,1
1610392165,1610385493,1
1613321380,1610385493,1
1613321419,1610385493,1
1613387383,1610385493,1
1613468987,1610385493,1
1610392107,1610385493,1
1613321759,1610385493,1
1613468880,1610385493,1
1614246725,1610385493,1
1614246882,1610385493,1
1614247110,1610385493,1
1611336695,1610386612,5
1612066550,1610386612,5
1610562217,1610386612,3
1612327880,1610386612,5
1610390205,1610387024,5
1610392073,1610387024,3
1618083903,1610388432,3
1610861973,1610388432,5
1618083812,1610388432,5
1610874961,1610389785,3
1610944118,1610389785,20
1610961754,1610389785,5
1611026279,1610389785,10
1610872748,1610389785,10
1610874481,1610389785,10
1610944052,1610389785,10
1610944331,1610389785,20
1610949883,1610389785,5
1610871708,1610389785,5
1610998303,1610389785,3
1610998355,1610389785,5
1611026410,1610389785,10
1611026565,1610389785,10
1610941214,1610391159,3
1610593039,1610391519,3
1614804943,1610391836,1
1610733922,1610391906,3
1610863578,1610393785,3
1610834614,1610393785,3
1610396331,1610394631,5
1610482585,1610394631,5
1610529154,1610394631,10
1610395297,1610394631,3
1610482721,1610394631,5
1611416190,1610394631,5
1610395098,1610394631,10
1610466616,1610394631,3
1610467544,1610394631,1
1611405548,1610394631,10
1616289108,1610394503,3
1610462878,1610395487,5
1613253079,1610396102,3
1613252559,1610396102,3
1615438653,1610396102,3
1617233596,1610396102,10
1610410979,1610396620,5
1610662728,1610397812,5
1610399082,1610398280,1
1610420923,1610398596,10
1610399542,1610398596,5
1610401715,1610398596,3
1615010636,1610398864,10
1615021921,1610398864,5
1610541274,1610398942,3
1610719807,1610398942,50
1610455679,1610398942,3
1610540296,1610398942,5
1610543138,1610398942,3
1610401854,1610400564,10
1610407166,1610401250,3
1613975919,1610401561,3
1614142316,1610401561,5
1615188722,1610401561,10
1614316190,1610401561,10
1615451742,1610401561,5
1610504736,1610401918,5
1610560963,1610401918,10
1610560996,1610401918,3
1610665656,1610402767,3
1610665837,1610402767,3
1610665741,1610402767,3
1610413544,1610402992,3
1610587346,1610403314,3
1611433132,1610403314,5
1611433197,1610403314,3
1611434099,1610403314,1
1611443552,1610403314,1
1611546306,1610403314,1
1611434163,1610403314,1
1611434713,1610403314,1
1611464069,1610403314,1
1612581738,1610403314,1
1612906554,1610403314,1
1613147438,1610403314,1
1613194780,1610403314,5
1613200002,1610403314,3
1613365318,1610403314,1
1613422426,1610403314,3
1613450722,1610403314,3
1613482400,1610403314,1
1613484019,1610403314,1
1613552494,1610403314,1
1613703609,1610403314,5
1612824254,1610403314,1
1613008522,1610403314,3
1613157725,1610403314,1
1613173107,1610403314,1
1613177990,1610403314,1
1613192594,1610403314,10
1613194836,1610403314,3
1613450802,1610403314,1
1613536866,1610403314,1
1611869795,1610403314,1
1611869840,1610403314,1
1614510816,1610403314,5
1612581430,1610403314,1
1612581723,1610403314,1
1612646095,1610403314,10
1613147467,1610403314,1
1613178840,1610403314,1
1613194047,1610403314,5
1613194686,1610403314,1
1613199986,1610403314,3
1613284814,1610403314,1
1615060242,1610403314,5
1615060261,1610403314,3
1610917039,1610403143,3
1610878362,1610403814,3
1610485445,1610404832,10
1610659582,1610404832,10
1610408522,1610404832,5
1610659609,1610404832,10
1611108585,1610405876,3
1610501995,1610405876,5
1615146859,1610405473,1
1610687560,1610405473,3
1610687665,1610405473,5
1616434377,1610407159,3
1610490896,1610407159,3
1616433087,1610407159,5
1610226950,1609734093,3
1610409614,1609734093,3
1610750422,1610408492,10
1610545668,1610408562,1
1613603311,1610408979,20
1611878398,1610409795,10
1610413707,1610412205,10
1610480541,1610412205,20
1610413614,1610412205,20
1610414857,1610412205,5
1610569306,1610412205,20
1610571870,1610412205,3
1610571489,1610412205,3
1610577081,1610412205,50
1611005077,1610412992,3
1611004932,1610412992,10
1611005031,1610412992,3
1611005127,1610412992,5
1615519572,1610413961,5
1610415148,1610414926,1
1610415132,1610414926,5
1610415161,1610414926,1
1610416738,1610414926,5
1610492884,1610415733,3
1611359282,1610416280,5
1610645350,1610416427,3
1610586842,1610416427,5
1610691393,1610416427,3
1614177348,1610416992,5
1610679543,1610416992,10
1614177491,1610416992,5
1610844697,1610416871,5
1611360465,1610416855,3
1610491999,1610417327,3
1610492071,1610417327,5
1610492022,1610417327,3
1610491927,1610417327,10
1611107447,1610417327,20
1610570995,1610418378,3
1615475879,1610420888,3
1615562933,1610420888,1
1615583691,1610420888,3
1610505369,1610420856,3
1610466483,1610421893,3
1610596767,1610424480,1
1614446520,1610424632,5
1614446566,1610424632,3
1618184090,1610424632,5
1615154934,1610424632,5
1618186025,1610424632,3
1615154578,1610424632,10
1615154817,1610424632,3
1615154849,1610424632,5
1610424785,1610424775,5
1610427420,1610425515,5
1610584267,1610425524,5
1610610847,1610425524,3
1610610784,1610425524,10
1610497640,1610425844,10
1610426660,1610426210,100
1611111120,1610426109,5
1610519331,1610426323,5
1610519680,1610426323,3
1610519707,1610426323,3
1610725730,1610427314,1
1617712215,1610427269,20
1615944245,1610427548,3
1615944289,1610427548,5
1614480951,1610428010,5
1610579909,1610428010,5
1617233264,1610428942,3
1617233167,1610428942,5
1610439387,1610431933,10
1610854787,1610433179,1
1612082579,1610435656,3
1610521653,1610436298,3
1610456375,1610438024,3
1610459353,1610438024,3
1610472484,1610438024,10
1610532411,1610438024,5
1610989434,1610439776,5
1610989480,1610439776,3
1610458111,1610440564,3
1610462522,1610441659,5
1610463203,1610441659,1
1611625574,1610445196,5
1611625895,1610445196,1
1611625918,1610445196,1
1610454048,1610445692,10
1610446250,1610445692,3
1610449430,1610447565,5
1610450343,1610447565,20
1610483839,1610447565,1
1610448383,1610447903,1
1610828522,1610449103,3
1610828602,1610449103,3
1612153634,1610450286,1
1611734514,1610450940,5
1611028625,1610453859,3
1610525831,1610454129,3
1610454889,1610454629,3
1610454888,1610454629,3
1610455024,1610454629,3
1610456160,1610454629,5
1611040587,1610454941,3
1613198138,1610455142,5
1610527106,1610455605,3
1610527156,1610455605,10
1610527191,1610455605,5
1612956740,1610455605,10
1613129158,1610455605,10
1610533212,1610455605,3
1610878495,1610455605,3
1614452373,1610455799,3
1614252974,1610455799,3
1610499743,1610455839,3
1610515134,1610455839,1
1610457997,1610456353,5
1614176839,1610457111,1
1617711609,1610458389,3
1618001282,1610458389,3
1617636375,1610458389,3
1611486072,1610458732,3
1616235355,1610458732,1
1617638233,1610458732,5
1617793153,1610458732,5
1617792742,1610458732,3
1610543903,1610462335,10
1610602503,1610462335,3
1611398598,1610462335,1
1611417474,1610462335,3
1611417497,1610462335,5
1610604794,1610462335,3
1610543924,1610462335,5
1610626691,1610462335,1
1611077900,1610462335,10
1611138352,1610462335,3
1611693251,1610462734,1
1610479433,1610462880,1
1610552910,1610463250,3
1610552895,1610463250,10
1610552868,1610463250,5
1610552926,1610463250,3
1610552946,1610463250,1
1616239488,1610463250,10
1614004643,1610463681,5
1613582019,1610463681,1
1614004832,1610463681,5
1614006818,1610463681,3
1614591399,1610463681,3
1614591444,1610463681,1
1615825337,1610463681,3
1611832435,1610463681,1
1615215313,1610463681,3
1616078799,1610463681,1
1616078848,1610463681,1
1616440865,1610463681,10
1610466863,1610463716,5
1610971394,1610464400,3
1610563123,1610465466,3
1613187661,1610465800,3
1613188158,1610465800,20
1613750496,1610465800,5
1613750460,1610465800,10
1613750564,1610465800,3
1613750639,1610465800,1
1613750658,1610465800,1
1613750589,1610465800,1
1616182561,1610466183,20
1610810933,1610466648,3
1610471064,1610466725,5
1610557190,1610466725,10
1610880137,1610467743,5
1610553286,1610468718,1
1613347005,1610468765,3
1613516198,1610468765,5
1613426234,1610468765,3
1613518666,1610468765,3
1613576316,1610468765,10
1612954837,1610470571,3
1610745442,1610471417,5
1610731957,1610471417,10
1610535586,1610471980,3
1610535507,1610471980,3
1610535545,1610471980,5
1615073602,1610471980,3
1612718208,1610472172,5
1610903806,1610472172,1
1612720873,1610472172,5
1617441423,1610472794,10
1617376618,1610472794,10
1617536027,1610472794,5
1610636333,1610473559,10
1610498276,1610473559,10
1610505826,1610473559,3
1610634252,1610473559,10
1611192956,1610473559,10
1611193823,1610473559,1
1611193805,1610473559,10
1610488826,1610473654,3
1610565370,1610475493,5
1611505784,1610475493,3
1612372759,1610475493,3
1612962408,1610475493,10
1613652240,1610475493,5
1613878759,1610475493,10
1614425125,1610475493,5
1612177525,1610475493,5
1614765401,1610475493,5
1615001299,1610475493,10
1614757938,1610475493,5
1615028885,1610475493,5
1615464950,1610475493,5
1616217577,1610475493,10
1617426006,1610475493,10
1610904665,1610476355,3
1611417468,1610476365,3
1611439106,1610476365,5
1612192542,1610476365,5
1611247376,1610477231,10
1611517731,1610477231,10
1610637677,1610478247,3
1615060467,1610478247,5
1611022861,1610479323,3
1611780232,1610479323,3
1611022968,1610479323,5
1611780316,1610479323,3
1611780483,1610479323,1
1611875878,1610479323,3
1611875923,1610479323,3
1611122810,1610479473,3
1610498343,1610479473,3
1610641586,1610480175,3
1610935453,1610480207,3
1610935365,1610480207,5
1610482345,1610480516,10
1613443430,1610480746,1
1613130774,1610481115,3
1610830221,1610481058,5
1616361688,1610481514,5
1615756085,1610481514,5
1611623591,1610481733,3
1610742936,1610483036,5
1610570360,1610483955,3
1617222941,1610483880,3
1612749799,1610484731,10
1612394009,1610485033,1
1612393987,1610485033,3
1612394088,1610485033,3
1612399832,1610485033,10
1612458687,1610485033,10
1610486799,1610485890,3
1610560618,1610486393,3
1610560931,1610486393,3
1616854055,1610486801,3
1616854180,1610486801,5
1613267822,1610487012,1
1610850497,1610487185,3
1610673277,1610487496,3
1617462615,1610487496,5
1617541864,1610487496,3
1610589345,1610487814,10
1610578002,1610487814,10
1610578467,1610487814,5
1616001330,1610488315,3
1610732174,1610489373,10
1610490785,1610490099,1
1612486335,1610491191,1
1610664289,1610491350,3
1610491992,1610491290,3
1610544221,1610491290,3
1610544459,1610491290,10
1610635688,1610491290,5
1610499646,1610491533,1
1610491922,1610491733,100
1610492087,1610491733,100
1610125341,1610040695,3
1610122992,1610040695,5
1611444059,1610492537,3
1611451717,1610492537,5
1611444119,1610492537,5
1610751769,1610493045,5
1611560448,1610493983,5
1612948498,1610493983,3
1616082155,1610494233,5
1612884497,1610494463,5
1611624951,1610494671,20
1611664798,1610494671,5
1610496454,1610494671,5
1611959862,1610494671,10
1611077323,1610494808,1
1611077365,1610494808,1
1611270325,1610494808,1
1612474100,1610494808,1
1613489871,1610494808,1
1610496796,1610495730,5
1610585289,1610495730,3
1613074644,1610495730,3
1610583238,1610495730,10
1610585367,1610495730,5
1613076260,1610495730,3
1613076479,1610495730,3
1614141758,1610495716,1
1610501508,1610495976,20
1610609239,1610497023,3
1610778244,1610497023,3
1610608438,1610497023,3
1611300447,1610497023,3
1611528221,1610497023,3
1610549399,1610497023,5
1613715708,1610497023,3
1611299530,1610497023,5
1614421540,1610497023,3
1616215220,1610497023,3
1615046641,1610497126,1
1618272257,1610497126,5
1614958853,1610498688,1
1612236630,1610499427,5
1610742263,1610499915,5
1610592131,1610499915,3
1610899416,1610499915,5
1610656995,1610499915,1
1610578262,1610500298,5
1610501349,1610501178,3
1609503763,1609501285,5
1609504077,1609501285,10
1609504986,1609501285,10
1611009487,1610502005,3
1611057929,1610502005,5
1615086596,1610501911,10
1613261162,1610501911,10
1614907553,1610501911,10
1614907639,1610501911,3
1611025058,1610505243,3
1611025274,1610505243,3
1611024931,1610505243,10
1611025799,1610505243,3
1611024736,1610505243,5
1611429645,1609790281,1
1612795753,1610506115,5
1613418275,1610506115,5
1610512403,1610506534,10
1610514889,1610506534,3
1612390101,1610506534,3
1610659167,1610506988,5
1610659204,1610506988,3
1610659186,1610506988,3
1611610414,1610507366,3
1611610605,1610507366,3
1611691956,1610507366,3
1610553589,1610507354,1
1610657858,1610507354,3
1610685525,1610507692,3
1610685429,1610507692,5
1610613812,1610508735,3
1610967382,1610508735,20
1611022215,1610509752,3
1610918710,1610509999,3
1610874278,1610510118,1
1611034556,1610510118,1
1611038838,1610510118,10
1611068284,1610510118,10
1611071275,1610510118,1
1611119368,1610510118,3
1611124388,1610510118,3
1611482243,1610510118,3
1610946974,1610510118,1
1610978847,1610510118,1
1610992543,1610510118,3
1611068200,1610510118,10
1611068433,1610510118,3
1618157638,1610510118,3
1611148720,1610510118,3
1611318845,1610510118,3
1610511955,1610510118,5
1611068200,1610510118,3
1611154028,1610510118,1
1611203391,1610510118,10
1618157559,1610510118,5
1618160921,1610510118,3
1618047321,1610510118,5
1618128172,1610510118,3
1618160962,1610510118,1
1610708826,1610510128,3
1611976929,1610510506,3
1610511137,1610510990,1
1613439590,1610513205,3
1611092174,1610513927,3
1610551341,1610513927,5
1613944947,1610514157,10
1612194196,1610514228,1
1610544225,1610515494,1
1610515983,1610515874,1
1610515987,1610515874,1
1613811680,1610516559,20
1610522474,1610517662,1
1610532970,1610517662,3
1610559567,1610517662,1
1610611163,1610517662,1
1610627095,1610517662,5
1610690751,1610517662,10
1610694154,1610517662,5
1610517768,1610517662,5
1610532814,1610517662,3
1610611127,1610517662,10
1610691070,1610517662,3
1610694697,1610517662,1
1610519000,1610517662,1
1610522277,1610517662,5
1610532666,1610517662,10
1610532754,1610517662,1
1610613093,1610520168,5
1610613125,1610520168,3
1610613286,1610520168,10
1610613425,1610520168,3
1610613060,1610520168,10
1610613585,1610520168,3
1610633017,1610520168,5
1610641537,1610520168,10
1611528548,1610520916,1
1611528473,1610520916,3
1611417060,1610520916,5
1611418511,1610520916,3
1611528427,1610520916,5
1610769611,1610520940,3
1610769628,1610520940,3
1610528582,1610520962,3
1610629534,1610522104,5
1616210478,1610523367,10
1616924824,1610523367,10
1616210194,1610523367,10
1616210365,1610523367,10
1616924566,1610523367,10
1616211014,1610523367,3
1610963440,1610524631,3
1610963441,1610524631,5
1610964042,1610525405,5
1610652252,1610527503,10
1611001104,1610527771,1
1612633908,1610527771,3
1611001086,1610527771,1
1612701639,1610527771,5
1612701690,1610527771,3
1610528761,1610528285,3
1610715153,1610528744,3
1610530798,1610529798,5
1611039755,1610530008,10
1611039782,1610530008,5
1610530625,1610530521,1
1610606484,1610530521,3
1610606523,1610530521,5
1611062887,1610530521,10
1615812578,1610530521,3
1616141757,1610530521,3
1615954481,1610530521,5
1615954498,1610530521,3
1611068418,1610530521,3
1615787174,1610530521,1
1610619520,1610531064,3
1610826008,1610531064,5
1611075204,1610531064,3
1612042724,1610531064,5
1612429592,1610531064,3
1611413392,1610531064,5
1612184578,1610531064,3
1612429603,1610531064,3
1612429616,1610531064,3
1612184540,1610531064,3
1612184612,1610531064,3
1612257813,1610531064,10
1612630201,1610531745,20
1610532187,1610531525,1
1610532464,1610531907,1
1610533096,1610531907,1
1612117772,1610531907,3
1610532405,1610531907,1
1610532592,1610531907,1
1610563687,1610531907,1
1610651693,1610531907,3
1610661779,1610531907,10
1610680172,1610531907,10
1610859879,1610531907,3
1612796119,1610531907,1
1610532493,1610531907,1
1610532564,1610531907,1
1610651605,1610531907,5
1611068548,1610531907,3
1612190803,1610531907,5
1612190959,1610531907,3
1612719479,1610531907,3
1610561032,1610532332,3
1610539482,1610532332,3
1610700972,1610532332,3
1611918647,1610532332,5
1610534275,1610532332,5
1610701355,1610532332,5
1611413361,1610532332,5
1610921842,1610533386,1
1610698010,1610533946,5
1618038799,1610535540,5
1611295151,1610535540,1
1611410910,1610535540,3
1611428684,1610535540,5
1614404559,1610535540,10
1617478401,1610535540,5
1617512943,1610535540,3
1611399376,1610535716,3
1610659117,1610536689,3
1611007608,1610536689,3
1610727056,1610538519,5
1611131639,1610538519,3
1610539759,1610538615,1
1610539801,1610538615,1
1610539802,1610538615,5
1610969703,1610538581,20
1610561488,1610538698,3
1611265426,1610539354,3
1611419822,1610539354,3
1611267840,1610539354,3
1611419945,1610539354,5
1611353078,1610539354,3
1611440809,1610539354,3
1615328884,1610539354,10
1616112503,1610539354,10
1612482191,1610539354,5
1617559517,1610539354,10
1616112261,1610539354,10
1610652979,1610539830,5
1610654730,1610540735,1
1610807824,1610543857,5
1610807978,1610543857,3
1610609295,1610543857,3
1610808264,1610543857,1
1611413049,1610543857,5
1611414038,1610543857,1
1611665011,1610544506,1
1610606141,1610544722,3
1617166914,1610545670,5
1617168301,1610545670,3
1610650400,1610546060,3
1613571209,1610546357,10
1610692960,1610548311,5
1610626301,1610548758,1
1610626258,1610548758,3
1616194862,1610549222,3
1610635894,1610549738,3
1610725727,1610549738,3
1610649664,1610550073,3
1610649728,1610550073,5
1611069730,1610550073,3
1611070251,1610550073,5
1616251325,1610550413,1
1616251439,1610550413,1
1610599009,1610551702,5
1610601433,1610551702,1
1610640302,1610551702,1
1611374475,1610553515,5
1611462421,1610553515,5
1610721446,1610553515,5
1612015466,1610553693,3
1612290703,1610555235,10
1611078036,1610555396,5
1611078086,1610555396,3
1610688591,1610555711,3
1610588341,1610555711,5
1610641747,1610555711,3
1610656972,1610555711,5
1610600954,1610555711,3
1610641416,1610555681,3
1610911893,1610556486,10
1610637108,1610556770,3
1610782784,1610556770,1
1610791652,1610556770,1
1610783272,1610556770,1
1611035831,1610556770,1
1611133876,1610556770,1
1610798112,1610556770,1
1611389648,1610556770,3
1613327381,1610557288,10
1610716699,1610557288,5
1610561326,1610558514,10
1610572227,1610558514,10
1610564902,1610560389,1
1610567294,1610560389,5
1610690875,1610560938,10
1610563322,1610560939,3
1610713195,1610562153,5
1611874672,1610563558,10
1610888880,1610564271,3
1611972290,1610564303,3
1610725211,1610564682,5
1610764592,1610566266,10
1610764638,1610566266,3
1610767688,1610566266,3
1610764511,1610566266,5
1610913015,1610566266,10
1610764620,1610566266,3
1611100861,1610566679,10
1611100924,1610566679,10
1610569372,1610567927,5
1610572575,1610568254,5
1610740138,1610570062,3
1613240028,1610570280,1
1613240085,1610570280,3
1613240161,1610570280,3
1610684292,1610570421,10
1610684317,1610570421,1
1610684332,1610570421,1
1610675358,1610570421,5
1610670929,1610570421,3
1610670950,1610570421,1
1614020247,1610571985,5
1614032159,1610571985,5
1610575397,1610572273,3
1610581274,1610572273,5
1610649909,1610572273,1
1610572979,1610572273,10
1610843202,1610572117,5
1616794126,1610573524,3
1610575249,1610574180,5
1610574842,1610574712,1
1610576407,1610575370,5
1611336681,1610577066,3
1617336161,1610577718,1
1610763112,1610579172,1
1612099088,1610582462,3
1613044200,1610582462,3
1612088401,1610582462,3
1614420465,1610582462,5
1615617635,1610582462,3
1610671662,1610583756,3
1610747124,1610583756,3
1610736808,1610583756,5
1610821377,1610583756,5
1610771739,1610585416,5
1611091849,1610585407,10
1610865079,1610585981,3
1610589301,1610586105,5
1610589391,1610586105,1
1612487948,1610586777,5
1616105796,1610586777,5
1617721648,1610587678,3
1611019309,1610587816,3
1611111063,1610587816,1
1611111109,1610587816,1
1611502633,1610587872,5
1612023684,1610587872,5
1611459399,1610587872,3
1610741952,1610588314,3
1610774701,1610588314,3
1611412668,1610588314,1
1610634170,1610588357,5
1611529517,1610588357,3
1612371755,1610588357,3
1612371482,1610588357,3
1610744340,1610588323,5
1610796796,1610588827,3
1610798754,1610588827,1
1610757135,1610588827,1
1610795348,1610588827,1
1610804031,1610588827,1
1610891390,1610588827,3
1610820031,1610588827,1
1610821257,1610588827,3
1610874502,1610588827,1
1610756488,1610588827,3
1610873228,1610588827,1
1610938228,1610588844,3
1610939425,1610588844,5
1611433516,1610588844,1
1611186740,1610588844,3
1611364690,1610588844,1
1614987224,1610588746,20
1618223597,1610588746,20
1618223782,1610588746,20
1618224242,1610588746,20
1618224436,1610588746,5
1618224463,1610588746,20
1618223676,1610588746,10
1618224410,1610588746,20
1618224549,1610588746,20
1618224629,1610588746,3
1616882021,1610589099,10
1611491014,1610589031,1
1610970004,1610589666,3
1611048426,1610589666,20
1610963952,1610589666,5
1611053137,1610589666,10
1611020275,1610589666,10
1611564489,1610589666,20
1616851354,1610589638,3
1610592028,1610590799,1
1612842049,1610590747,5
1610664448,1610591413,3
1610668968,1610592098,3
1610669064,1610592098,3
1612373492,1610592515,5
1610675872,1610593513,10
1613472395,1610594439,1
1610670879,1610595524,3
1610790620,1610596407,3
1610767325,1610596407,3
1610790598,1610596407,3
1610770886,1610596407,5
1611522023,1610596407,3
1618372563,1610598875,10
1610748063,1610600276,10
1613429945,1610602870,5
1613429927,1610602870,5
1615907155,1610603151,3
1610620934,1610604143,1
1610665864,1610604782,5
1613858686,1610604782,5
1613858905,1610604782,3
1613858588,1610604782,10
1614386708,1610604782,5
1614448391,1610604782,10
1614448708,1610604782,10
1610871122,1610605049,3
1617203581,1610605535,5
1610846768,1610609831,5
1610846734,1610609831,20
1610695652,1610609831,3
1610695692,1610609831,10
1610846803,1610609831,3
1611064541,1610610463,3
1617814174,1610610854,3
1610627616,1610611003,5
1610882301,1610613144,5
1611959080,1610613477,10
1610990350,1610616276,3
1610887486,1610616276,1
1610893609,1610616276,3
1611109937,1610617089,10
1611741735,1610617089,3
1611728649,1610617089,3
1611728747,1610617089,5
1611511239,1610617022,5
1610967634,1610618844,3
1610745726,1610618844,3
1614454469,1610618844,5
1610641885,1610619259,10
1616242981,1610619566,10
1616243070,1610619566,3
1616242946,1610619566,5
1616243159,1610619566,3
1614078843,1610619566,5
1610623391,1610623366,3
1611054976,1610623773,5
1610629063,1610624805,5
1611042238,1610624805,10
1611250595,1610624951,3
1612017899,1610624951,10
1612018123,1610624951,10
1612018199,1610624951,3
1614181996,1610624951,10
1611342646,1610624951,5
1614269850,1610624951,20
1612018059,1610624951,10
1611342886,1610624951,5
1614270404,1610624951,5
1614181937,1610624951,20
1611251492,1610630041,3
1610895496,1610630041,5
1610958846,1610630041,10
1612367436,1610630041,10
1612451703,1610630041,10
1612717978,1610630041,10
1612886240,1610630041,10
1613758529,1610630041,5
1613758558,1610630041,10
1614419465,1610630041,20
1612599083,1610630041,20
1612874241,1610630041,10
1613224338,1610630041,20
1615739681,1610630041,50
1616178739,1610630041,10
1615997912,1610630041,10
1616856482,1610630041,20
1615002358,1610630041,20
1615232719,1610630041,5
1615390201,1610630041,20
1617523004,1610630041,5
1617522980,1610630041,10
1617963260,1610630041,20
1618047004,1610630041,20
1610715818,1610631641,5
1610638386,1610631808,1
1611073315,1610632043,3
1610908958,1610632043,10
1618129334,1610632700,10
1617492792,1610632700,3
1618106196,1610632700,10
1610767717,1610632968,10
1610809200,1610632968,10
1610935507,1610632968,3
1611093960,1610632968,10
1611299778,1610632968,10
1610645265,1610632968,10
1613005827,1610632968,5
1610644817,1610632968,3
1610704724,1610632968,5
1610932019,1610632968,10
1610968808,1610632968,5
1610984869,1610632968,3
1613496058,1610634524,10
1610637002,1610636650,100
1610637008,1610636650,100
1610637099,1610636650,100
1610802921,1610637520,1
1611937483,1610637717,1
1612721825,1610638146,1
1612721294,1610638146,1
1612018816,1610638421,5
1610826170,1610638421,3
1612384100,1610638421,3
1612697513,1610638421,10
1612697829,1610638421,5
1613137332,1610638421,5
1612646027,1610638421,5
1612699381,1610638421,5
1613558315,1610638421,5
1613730597,1610638421,3
1614494200,1610638421,5
1615657848,1610638844,3
1615657684,1610638844,3
1615657708,1610638844,3
1615657730,1610638844,3
1615662232,1610638844,1
1616036926,1610638844,10
1617041934,1610638844,3
1617041960,1610638844,5
1617220107,1610638844,3
1615657772,1610638844,10
1616036976,1610638844,20
1616037309,1610638844,10
1617040433,1610638844,20
1610710580,1610639170,5
1610646899,1610639071,3
1610791655,1610639442,5
1610791728,1610639442,5
1610792371,1610639442,5
1610792415,1610639442,3
1612009747,1610639442,5
1612009747,1610639442,3
1610641524,1610640220,5
1610785417,1610641299,3
1610785806,1610641299,5
1610782567,1610641299,10
1610782667,1610641299,5
1610784717,1610641299,3
1610646207,1610641367,5
1610665891,1610641367,3
1610728248,1610641856,1
1617651734,1610642047,10
1611359311,1610643460,3
1616973048,1610643460,5
1616973168,1610643460,3
1610678739,1610645400,5
1610698342,1610645400,3
1610698296,1610645400,10
1610698325,1610645400,3
1611424352,1610645400,5
1611335528,1610645400,10
1612026487,1610645400,10
1616081094,1610645400,5
1616092065,1610645400,10
1618283889,1610645954,3
1610764474,1610645954,3
1610764537,1610645954,3
1618109552,1610645954,1
1618149313,1610645954,5
1610647463,1610646261,5
1610833591,1610646765,10
1610833545,1610646765,10
1610990707,1610647724,10
1611528981,1610647724,10
